tweet_id,tweet,label,role
108275545183227904,"@mattrox456 Matt, I nearly got taken away from my parents at 13, the bullying started at a very young age cause I was chubby and stuff",y,victim
101588831177932800,"@RadiowaveFM I'm going to smack the bullies of course, bullying my kid(if i had one) is very personal",n,NA
101761622044971009,"#AskGreyson Purple Sky is amazing, did you write it to show your bullies how far you've came as well as for people suffering bullying?",y,reporter
106981548850556928,Education Nation: Bullying | Turn to 10 http://t.co/sxTIWtp,n,NA
107138678769463298,Great testimony to the Gracie Family.Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/ITWOxi6,n,NA
108348066486173697,@Leexavier @brunagih e a toca do bulling haha,n,NA
101690770913898496,@mari_madalozzo @natalia_pmm fazemos bullying demais pra uma pessoa só ne @nathbonin UHAUSHAUS,n,NA
104352150708162562,@Cbodacious15  is a bully:(,y,reporter
105295118193524736,"Aguero is getting bullied now, the honeymoon for him is over in premier league",y,reporter
106722529447641089,Increíble que para el país sea más importante el bullying misógino y colectivo a una persona que el despilfarro de dineros públicos.,n,NA
102890397533093889,Fuck me Flights are expensive these days #Bulling,n,NA
104904314895597568,Arshavins a little bully hahaa,y,reporter
103961078999953408,"minha mãe faz bullying cmg,é",n,NA
106758008838701058,Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais. http://t.co/RzUEL7l,n,NA
108675233929633792,"Palestra sobre Bullying para Educadores, Pais e alunos na SMED @adrianoventura @josianefanasci @galvaopadua  http://t.co/7rOhU7R",n,NA
105354029344899072,@Victoria620_ Lmfao u know that's a lie fool xD i'm not a big bully let's not exaggerate haha,y,bully
105953932853002240,Little man starting a new daycare today so I played beans for him so he can be on his broad street bully shit #NCT,n,NA
105548785073135617,All gang up bully @YTTtian &gt;&lt;,n,NA
107673647250030592,I liked a @YouTube video http://t.co/gtYIRAo Bullying e Rodeios - #Vlog,n,NA
104330166691561472,Fourth Circuit Court Upholds School Discipline Of Student For Internet Bullying http://ht.ly/670ev #bullying #sm #schools,n,NA
105759810053611520,35.26% revela qe la falta de #valores en casa #factor importante en agresor de #bullying escolar en #encuesta @gii360  http://t.co/XqPCmR7,n,NA
106421607559462912,Bulimia: sm. 1. Se diz de pessoas que são vítimas seguidas de atos de bullying.,n,NA
106503218598658048,Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.,n,NA
107299878417346560,Wishing this girl would stop bullying/harassing me via twitter,y,victim
108948313641984000,praticat bullying nem é onda emmm,n,NA
109065136534323200,Whether life's disabilities left you outcast bullied or teased rejoice and love yourself today cause babyyy u where born this way!!!!,n,NA
102151870759452673,"@rsanc vem logo, tou sendo gongada por estar em casa ainda. rs Bullying!!",n,NA
103168122575532032,"Bullying patrocinado por ""El señor Vainilla"".",n,NA
108642977248849921,Hoy le haré Bullying a @KatyBecker ... si no me envia los links que le pedí !!! jajajaja #siemprecumplo,n,NA
104219999618609153,"@eaejanaiina Que seja , kkkkk ... vou ae Bullying ele , :9  kkk",n,NA
104340956286955520,#ahoraveo. Bully beatdown !!,n,NA
104595522500829184,"CHOCOLATE PLANTS R NOT SWEET/THEY BULLY & BROWBEAT/FOREIGN  STUDENTS R AT THE MERCY/OF THAT BITTER TYRANT,HERSHEY/HISSES/4 HERSHEY KISSES",n,NA
100639742059741184,@SarahPaIinUSA the bible? The one with the angry bullying vengeful spiteful child hating woman hating and homophobic god? That bible?,n,NA
102887535520395264,"tirei um monte de fotos sexta e nenhuma ficou boa :s só sofro bullying da câmera fotográfica, só isso --'",n,NA
108654893484617728,to jogando Bully *-* HAHAHA eu era VICIADA nisso cara *o*,n,NA
101845750606069765,"aburrida al máx. (no + bullying cibernetico x el dia de hoy), nada interesante en la TV y nadie interesante para conversar. Música entonces!",n,NA
105668359575707648,Okeee kerjain. Ka.ilhamnya caranya kita nge'bully ka.ilham + ucapin HBD nyaa malam2 yaww ;) *yangmauajayangenggabodo! Hahaa:D :)),n,NA
108803782627958784,Cute!! Bully cat :-P keke  http://t.co/R4hCBEo,n,NA
104559018051248132,Is not we lame or childish such small things also want complain to oppa. But sorry I just can't stand it that you bullied my friend,y,reporter
104918085890351104,@denicewilliams buyao laa~buyao mei tian bully wo la=(,n,NA
100639698569003008,Please rt (http://caltweet.com/sb5 ) - BEDROOM BULLY &lt;-- RSVP HERE,n,NA
101776924577251328,@NerdieJoseph Make sure he's the bully in the neopet playground. B),n,NA
102095056546177024,Bully beatdown got a girl bully this time.,n,NA
102137316902051840,Cyber bullying: Out you go! | Malay Mail Online http://ow.ly/620rA,n,NA
103007310032535552,#Pak foreign policy has been that of bully. Ironical to see it cry when other countries give it dose of policy which it liberally applies.,n,NA
103963337645228032,tô sofrendo bullying por sua causa kkkkkkkkkkkkkkkkkkkkkk :B @IsabelaLuiisa,n,NA
105804882400919552,Frio é bullying contra os solteiros. http://t.co/oogk4Hf,n,NA
106745003493163008,olha aí! ai as colegas fizeram bulling com meu trabalho,n,NA
100079691712565248,The more I think about it @samiahR_Griff bullied me!!,y,victim
100374603188289536,@space__monk euaheuahueha seu praticante de bullying,n,NA
101885825163329537,#ReplaceMovieTitlesWithHoes cyber hoe (cyber bully),n,NA
109068665760124929,@_PaaoDoce Bullying no twitter :o,n,NA
101429916469428225,"""except I'm not bullied because I like boys"" #glee @emdawgg",n,NA
103292338889175040,"Am I crazy or does anyone else think that you probably shouldn't have heels like the Bellas at the ""anti-bullying"" rallies?",n,NA
106107626558992384,i dnt believe the rumors about will nd jada spiliting up. thats a bunch of bull.,n,NA
107070223198330881,@ToadonaWire The bully scenario was during the discussion of world dictators. Your protection at our borders is one option. Realistic?,n,NA
101658100821528576,@__alexithymia who's the kid?! I'm the kid bully hahahaha,y,bully
107858080561246208,@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !,y,accuser
103326607896354816,"@Criistii_98 Si no hay Bullying, es porque no hay cariño! x",n,NA
104728945030733825,"@janaane poise, odiei aquilo ele sofria bullying de meninas porisso matou muitas meninas, mais mesmo assim aquelas crianças nao tinham culpa",n,NA
107072026010853376,I hate waking up to bullshit text.. what happen to tryna sweet talk a chick into liking you ... Niggss tryna Bully a bitch now days,n,NA
108680926917173249,"@bibigrassi ficaram me zoando, falando q eu n era popular na escola, e q tinham inveja de mim, mais eu sofro bullying desde da 5 série",n,NA
104761329163837441,@Sibe_Chukcha @JessicaYumz @dennieta @ngelala @carissa_icha @xadako @Ferdinand_gouw bully jeje adalah satu kesenangan tersendiri o:),n,NA
108221773228683265,Sheesh. River is such the little bully. Poor Fray. #felinedrama,y,reporter
102748968068460544,@NezziiATL :( y u bully me so? You should come look after me ;),y,victim
103144465195216897,@huixiangSIM not forgetting hUixiang too!!! Yay!!! Never bully @Hamszerisme  ah. Can't wait to sayang her instead la,n,NA
100575269944963072,Sofro bullying,n,NA
103159448549335040,"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio10",y,reporter
107541053741084672,"""Você escreveu bullying errado, tá?"" só tirando, @centurygone.",n,NA
108718078048739328,"I'm not one for violence or reality tv. BUT, Bully Breakdown on MTV2 is very entertaining. Just sayin'",n,NA
101743217216716801,♫  Rebecca Black Leaves School Due to Bullying http://bit.ly/pm4ZBB,n,NA
104140511320866816,@alyxpleaden @Angry_Regard @AVFC_06 consider it revenge for the heartless twitter bullying :P,y,victim
105384353470746624,"Why Is People Bullying @NolanMurray , Y'all Need Fuck Off !",y,defender
108938012943065089,"@ThiagoBalbino1 claro que tá, c só acha coisa ruim pra mim.. isso já ta virando perseguição, pra mim isso é bullying, RAM!  UASHUHUASHUSAUH",n,NA
108273188101820416,They bully me,y,victim
109016647293091840,Thats bullying unghh!,n,NA
102090405314707457,Rebecca black getting homeschooled because of bullying? Wow. yes her friday song is annoying but death threats to 14 yr olds really? #lame,y,reporter
103076078624583681,@Lbbbxx @bbborrreddd But 00 bully me! So equals to you also bully me! Togetherness yknow!!,y,victim
107520331010420736,Working with Young People Who Are Bullied: Tips for Mental Health Professionals http://t.co/dSDKlwk,n,NA
108603494885371904,"Michael Jordan was an adult bully, herbing grown man on the basketball court all day long! -The Best Ever-",y,reporter
104209930105520128,@Nevie_Nevada r u ready for High School?? d way i'll make dem bully u erh. Muahahaha!!,n,NA
104400804986884096,"Not much time left to school starts. TAKE the time now and talk to your kids about bullying, what to do or not do. http://t.co/aStc19d",n,NA
105622790681534464,Popeater → Seth Matlins: The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://q.gs/LaKd,n,NA
101031845445124096,Sinseramente tem gente que mereçe sofrer bullying .. mais eu tenho dó de ver mais são pessoas chatas mais que mereçem mereçem,n,NA
102870568075919360,nossa gente eu ainda não engoli essa história de quererem me precessar de bullying :@,n,NA
108066593749213184,I got asked if my school days were like Inbetweeners. I said no bullied for five years and couldn't wait to walk out the fucking door.,y,victim
102293156560769024,"Dear Mother Nature, I wish you would stop fucking shit up cuz U aint making this recession no betta & if we go you aint gon have no1 2 bully",n,NA
104007841492381697,@annabe_ @geeoovaanna @_stephaanie_ @CaioMatsuura EU NÃO LEVEI BRONCA! AHUEHOUAHEAUOE VOCÊS LEVARAM POR ME BULINAREM! BULLYING É CRIME DJOW!,n,NA
105794498101121024,I love Tami but she's getting a little too childish.. Seems like a bully now..,y,reporter
101022523558346755,"@velourvelvet I'm pretty bothered by it too. I'm also bothered by the fact that Draco Malfoy is bullying apes in the movie too, wtf?",n,NA
101889109257224192,@yeenboutthtlife lmao..you are a low-key bully,y,accuser
102794211069403136,@_alianicole i kno a play where u i was always the bully n champion !!  ooowwwww,n,NA
106051786162438144,"Bullying linked to decreases in GPA, longer lasting negative psychological effects, and obesity. More evidence... http://t.co/UCdxYcj",n,NA
106419884954624000,I used to bully @ThatKidSonya so much in class lmfao she kept me laughing for dayssss !,y,bully
107573743836078080,I have a sad story.Today I was having a conversation with this 15 year old boy who told me he gets bullied in school and kids tell him he...,y,reporter
109108198040027136,@emmaleezmolek lol yeah but i dont ever see u using it. U have to bully the shit out of kids until they dont show up the next day of school.,n,NA
102423085323522049,@janicenice ooo jdi lu blh bully gw gw ga blh?3-|,n,NA
106861502979518464,"@carolllD @CarolSilva7 kkkkkk, tadinha, tadinha, daqui a pouco ela chora dizendo que tá sendo vítima de bullying!",n,NA
106882596973199360,@DaniaMacedo ohhhhhhhh que pondras....pff ya se lo de siempre: TITI ME HACE BULLYING! jejejejeje,n,NA
108302475764826112,HBR.org: Identify and Stop Workplace Bullying http://t.co/5gV05em,n,NA
100655744461971457,"@Umshafi okay. This is cyber bullying. I will report u to twitter! Haha he's a grafter, I'm more the brains 8-) okay, don't publicise it! x",y,accuser
102023671987712000,"Gw msih kpikiran kta"" lw tdi, yng gw ma riani tdak scara lngsung nge-bully lw.. :P @Irene13Putri",n,NA
102786363895717888,Bullying NEEDS stop! #StopBullying,n,NA
104570081605984258,bully paws needs help covering vet costs for poor bootsie. she lost her pups due to complications during birth. http://t.co/tjcRlRi,n,NA
108939072503947264,"@stevie_reed your just bullying me, you love me so..",y,victim
100209957961596928,New article: Twilight producers deny bullying twilight fan read morehttp://is.gd/Q97pxO,n,NA
102440352547471360,"Drunk girl, crying girl, fighting girl. #tequilaredbull",n,NA
101404987946582016,"@AllJessieJOrkut e @JessieJBrFans ""Who's Laughing Now"" da Jessie J entrou em nossa lista de músicas sobre bullying! http://ow.ly/5ZQH9",n,NA
104926322412896256,@marceloadnet0 Não vou te responder pois zuar Botafoguense é bullying!,n,NA
106817521440657408,Um Bullying: Assistir o futebolzinho da galera só pra rir dos peitinho dos amigos balançando que sairam no time sem camisa!,n,NA
108805481363030016,"If you fear your child is being bullied, this book might make a difference and change everything. http://t.co/v43vInw",n,NA
106114234345209857,"My man @LMRBRWN just said ""stop bullying children"". Dead.",n,NA
109086756032348160,DOJ alert: Bullying epidemic spreads to #cat world: http://t.co/pPz5k8m,n,NA
101490230225403905,"@_EmWhyAyee ""Im a Bully..."" Not cool!",y,reporter
108886022917595136,"#schools Students CAN get it in their Hearts & Minds that Bullying is wrong..Reach, Help, Teach, Empower #moms #twitterdads #parenting",n,NA
103688396404301824,"@heyitslizi yooo, im being bullied ! lol",y,victim
101821852304936960,"Hj em dia, ñ é q o aluno bate no professor, o certo é dizer q o professor deu uma ""carada na mão do aluno"" e o aluno sofre bullying kkkkkk!",n,NA
102042619454033922,"Booa Tarde gente boa ! tamo na correria hooje , logo cedo participei do manisfeto da juventude de Foz contra o Bulling , drogas , violencia",n,NA
104036779748884480,@cthrasherz you know what!? im reporting you!! #bully XD,y,accuser
104615464071733248,Don't confuse the purpose of testing vs. student learning. Julia Steiny: Punitive Testing is Educational Bullying http://t.co/hiEvhiq,n,NA
101806088189509633,@eerikz te lo voy a robar por ser una bully :(,n,NA
102090348439932928,Bully Beatdown,n,NA
102562426406449153,"""Starve a bully, feed your soul.. STAND #GRAND!"" This isn't just a quote, but a way of life.. (: Thanks @VinCastronovo &lt;3",n,NA
103823430163501056,Gay Teens Sue Minnesota School District over Bullying Policy http://t.co/HxPqaAZ via @TIMENewsFeed,n,NA
104584019953463297,@Niketa: You might be interested in this pledge for online videos: http://t.co/liHRQ7u & my blog on cyber-bullying http://t.co/pGFMhbY,n,NA
101563193784147969,@jaetong bully at least no torture yet =3 unlike... Tsk tsk. @livingdeadbunny,n,NA
104926594497392641,I remember being bullied and I wont let it get me down first because ima be big one day and they will watch while I do,y,victim
106533662446718976,I'm going to cut your steak......... Unevenly! #bullying,n,NA
106713832939986944,@_angelll ahaha isso é #bullying,n,NA
108460666586796032,Film ini salah satu potret bullying dikalangan anak2 #mynameiskhan,n,NA
101407044132810753,ai gnt ja falei que vi um lesk sofrendo bullying ne? fiquei mto mal serio quase fui bate no gordo maldito q fez bullying nele,n,NA
101486672230879232,"@chrisjballard @hullbird haha, big parka on with the bully handle on top of the fur lined hood...",n,NA
102048062326841344,"i just WISH a Lion would burst into this office and then i tamed the Lion and then rode it, and everyone would cheer and stop bullying me.",y,victim
104755524502953984,@MacMiller no worries. no body cares about what who dude said. bully.,n,NA
104881449743822849,"jngn jd cah gaul disklah deh, liat lu tar gua bully",n,NA
105713410431389697,@brendan_tew @natlovesyouxoxo owhh is it ? Ok . Beginner of Twitter . Don't bully . HAHA,n,NA
100676256839905280,"cousin, a straight A student, bullied into suicide and my eyes start tearing up knowing I'll never see him again.",y,reporter
100247714155077632,"http://t.co/gGq1a5v ITS GOIN DWN ""BEDROOM BULLY"" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM $10 ADV TIXX MUSIC BY POWER 105's OWN @DJNorie",n,NA
107075202277580800,me sinto um total nerd que sofre bullying (estilo americano) quando estou com crise de asma e tenho que usar a famosa 'bombinha' reughweir,n,NA
100974825476067328,Preparing your child for school bullies http://cot.ag/oErG5t #bullying #cyerbullying #parenting,n,NA
106415295207440384,"God forbid, but if CCTV was in your firm, would 'Big Brother' see staff acknowledged/appreciated or intimidated/bullied? #bullying",n,NA
106916076578799616,@AustinMahone #dontbescared of bully's if they bully you then ur obviously doing something right:),n,NA
103866625115176960,@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;),y,bully
105508320990863361,"Wah difollow sm school bully yg 15 thn lalu ngatain gw ""Freak bgt sih lo!"" and made my teen years unbearable.",n,NA
102855294421450753,isso é bullying,n,NA
103550946210099200,"Expected & unsurprising that Gov. Perry can bully a student questioner and have it ignored, yet press still jonesin' for ""angry Black Prez.""",y,reporter
103870360193208320,I can't stand a bully. Miserable bastards.,n,NA
106164308702019584,I'm bout to spark my j fuck crying I'm over the bull shit,n,NA
106377246180257792,@SabioBrasileiro só se for bullying com o gay.,n,NA
106491118262292480,"""Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.""",n,NA
106672039221395457,@louloubell1985 try telling parent and gparents that. Some of it is shameless and amounts to bullying. How great were their grades tho? X,n,NA
106128554575659008,"@julliemc coitado nada, ele faz bulling comigo só pq eu sou gaúcha, éé",n,NA
101343590025924609,"Every 7 seconds a child is bullied, humiliated or neglected. The time it took yu to read this is one child right there. Make it better. #bap",n,NA
103595004844457985,Vai começar  o bullying na minha time line? Kkkkkk,n,NA
104271144038834176,Check out resources from YWVCA's Family Violence Prevention Project. Info on bullying & teen dating violence prevention http://ow.ly/66Or6,n,NA
106026864312729603,Suicide is the 3rd leading cause of death of kids our age. Stop bullying & judging. Love everyone & you will learn to love yourself.,n,NA
107657262524403712,@risqiaditya ah emang si @faricasukma korban bully lo ca! Bully dasar lo! Haha,n,NA
101425422545334274,Parando pra pensar aqui: hoje em dia tudo é bullying.,n,NA
102828729952256000,"@heeberstein omg lol, ur the ultimate bully! WHATASTACKALACKALACK",y,accuser
103777635817095169,"@DemiIsUnbroken_ TROL IS BULLYING ME??! well, not really bullying she is just calling me a bitch :o ;D but its nothing bad, i can handle her",n,NA
103875843826270209,"@DonyaFox i think you're beautiful, and who ever is bullying you, is just jealous of how your life is turning out great :)",y,defender
104282328095928320,@sarahhamill_  cuz they get bullied more than me and i dont think its right1 so we r rebelling against those 'popular kids',y,victim
108678029466796032,@KiidSMASHH your a bully to me :c ;b,y,victim
109022686549782529,vou sofrer bullying,n,NA
101567910874587137,Cynthia I Was Tryna Give You Some Play But You Was Bulling.,n,NA
103711344120967168,"#OnlyRealJamaicans eat ""bully beef"" outside fi avoid di gingi fly dem frm entering dem house",n,NA
103851263485153280,"Gearing up for school?! Add our new book, ""Transforming School Climate and Learning; Beyond Bullying and... http://t.co/CH20g3k",n,NA
101705528106954752,"Se você tem problemas com bullying, compre um cafeteira.",n,NA
106025332175405056,Jadi aja di-bully (lagi) gara-gara 'Korea' (⌣́_⌣̀),n,NA
102670977204363264,@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay,y,victim
103604477877170178,@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;),y,accuser
108226449869246465,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/v3m8gpc /via @wordpressdotcom,n,NA
104368321931132928,"qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç",n,NA
105801349412823040,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/dw7yBIx,n,NA
108331154175827968,@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?,n,NA
102196648024879104,"""@QuotesForGirlz: stop fucking bullying. #NOH8 every girls should see this---&gt; http://t.co/DHaFjfP""",n,NA
103825307127123968,Miranda e Nathan falam sobre Cyber Bullying confira no bloghttp://t.co/OEztTK9,n,NA
105640478434799618,Happy Birthday Bully @itschrisbro_ :) .,y,accuser
105775633862361088,Frio é bullying contra os solteiros! UHEUAEHAUEHUEH -q,n,NA
105125353072234496,"Diprofam de Carabineros realizó capacitación dirigida a educadores, padres y apoderados en Arica http://t.co/t1VrILs #bullying",n,NA
101976183503208449,e essas meninas excluindo o @gcamacho_ #bullying kk,n,NA
102108993798946816,"There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2",n,NA
107733463779643393,"Only primary 2 only come here and bully people. Act like a demure, obedient girl. Grow up sure jialat",y,reporter
107891753960484864,@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ♥,y,victim
100316884754378753,"Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://tumblr.com/xqe3ygygsa",n,NA
103508209867833344,"@mr_roboboto Sus galing mo nga, haha ang fierce maglaro akala mo nangbu-bully lang e haha!",n,NA
104110480070684673,if I was those babies id fuck angelica up . shes a bully !,y,reporter
106458754421227520,Bullying http://t.co/sbHjDUt via @youtube,n,NA
108971160292700161,"Read my response to ""Você já sofreu bullying?"": http://t.co/r2waMrh",n,NA
108466243933179904,Todo mundo escurando #Elo da @MROFICIAL e eu não?isso é bullying,n,NA
102424245925183488,@KMFMelvin @kerryyyyyyyyy @jolenees why exactly do u have his slipper o.o U bully ppl till take their slipper o.o,y,accuser
105797184804487169,PAOLA FAZENDO BULLYING COM GAYS!!!!!!!!! DENUNCIEM,n,NA
106597935994765312,21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp,n,NA
100269460027478016,To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xke3yckurv,n,NA
101369451701747712,"Tudo hoje em dia é Bullying, se eu soltar um peido vai ser Bullying com o meu cú? Me poupem.",n,NA
104241353621377026,Check this video out -- Jessica Jarrell Bullying http://t.co/4YUsBb2 via @youtube .,n,NA
107615527404441600,Manifestação na Avenida Paulista chama atenção contra o bullying e a violência infantil | Agencia Brasil: El... http://t.co/D8zsl2G,n,NA
105378285676019712,SO NOW IM A CYBER BULLY?! THANKS ASH! THANKS SO MUCH! YOU JUST MADE ME FEEL A WHOLE LOT BETTER!,y,bully
108159040068141056,@Solid_Dutchess @Da7thSavage @LoV3Ly3Yanya @TweetMe2Morraw man im fina get bullied the whole way there!!! Lol,y,victim
108989146441322496,"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…"": http://t.co/9Fkixv0",n,NA
101763795063537664,Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m,n,NA
102498426712895488,Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime,n,NA
103426573360836608,- The Great Earnings Yield Spread Divergence: The Bullish Case http://t.co/IPMFRjh,n,NA
103943512516608001,Não é bullying se a pessoa for gorda.,n,NA
106869802148179968,Reblog if you are against bullying - › this must have more notes http://t.co/akcxkAg,n,NA
100386608813047808,Sacanear Botafoguense é Bullying e eles choram de verdade.,n,NA
108334694529122304,"VEI ,  eu sofro bullying ate no site do marista ou eu sou uma jumenta mesmo que nao consego mecher neste disgrota ?",n,NA
104228456711208961,Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;,n,NA
106176899285389313,Criança de 13 anos suicidou-se vítima de bullying! @kilberAlves,n,NA
100641329842884609,"COMADT: Nívea Soares, Soraya Moraes, Livres para adorar, Thales Roberto......CONADET: Disco praiseISSO É BULLYING! kkkkkkkkk",n,NA
105228728904318976,@verrelrivaldi @Prisil_prisil apaan coba ktnya males log in twitter makanya kita bully *ketauan,n,NA
106687829253427201,ACHEI UM TEMA o/ bullying contra casais homossexuais na escola! hihi *-------------*,n,NA
106834511123324928,El bulling a @ilatorre en 3... 2... 1... Jajajajajajaja,n,NA
102340674116001792,"@Cristianoles la propia @Feuc cuando publica noticias de carreras en paro, dice #ahoraletocaalaPUC... el bullying funcionó =P",n,NA
102907536474259458,@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P,y,bully
104275363860975616,@toriwillkillu  dont bully my bf...,y,defender
107392365089660929,@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need,n,NA
101662239802654721,"Rebecca Black Left School Because of Bullying:               by Billboard Staff | August 11, 2011 9:33 EDT You... http://bit.ly/p9WGvX",n,NA
102065107072319489,"How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH",n,NA
105371945578663936,"is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ",y,reporter
101661639673257984,Adolescente diz que apanha de \ncinco colegas há sete meses em MS: Estudante diz ser vítima de bullying e que ch... http://glo.bo/pd2hlH,n,NA
101736990483038209,Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4,y,reporter
103246972865097728,"A bullied kid ""so imma dust my shirt and pull my pants coz I better look good if this my chance"" #JobsDrakeHadBeforeBecomingARapper",y,reporter
106815502101381121,Siapa bagus di bully ini subuh ??,n,NA
104290670839209984,News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone,n,NA
102276232586067968,#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf,n,NA
107572658647990272,"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)",n,NA
101032049669980160,O @chicow45 ta durmindo e eu to aqui fazendo bullying com a irmã dele,n,NA
105297742284333056,"@om_hoho Haha, gak Mbak @nen_nniiii kita udah kenal lebih dari 10 tahun, jadi semakin banyaknya bully itu bukti care-nya mas Moho' ya kan?",n,NA
101404127342501890,Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio,n,NA
107258336080166913,Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR,n,NA
100136931568009216,How being bullied can damage your confidence http://dld.bz/5U8W,n,NA
103022149308121088,@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm,y,reporter
101503393595523072,El video nuevo de @bullysteria  me hizo poner mi piel chinita!! amo mucho esta estapa artistica de bully :D sige asi bully ;) &lt;3,n,NA
106016447364464640,"@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob",y,reporter
107082073260560385,Ate as minhas notas fazem bulling comigo haha,n,NA
100585881798320128,Nuff Bully Vans On Mare Street Strip! ...,n,NA
106025969302773761,"Nao sei quem sofre mais bullying, se é o Nathanael ou a professora de ingles.",n,NA
108568032451903488,"""Yo no puedo decir,me voy a ir de viaje,y tu(apuntando a un alumno) me lo vas a pagar de tu salario,eso es bulling weh!"" @frasesitesm (qro11",n,NA
104702500883529728,Justin Bieber has been a victim of cyber bullying.,y,reporter
106819879901995008,#nw bully beatdown !,n,NA
104958837458612224,@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad,y,victim
105802923174400000,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/xH12i0K,n,NA
106148617038999552,Sofreu mais bullying que o Richarlyson.,n,NA
107952364568326144,Sir Alex Ferguson’s men used to bully Wenger’s physically; now they bully them with the ball - @henrywinter,y,reporter
104369938017419265,@beetssyy ayy no its not bully! :p,n,NA
105047549328637953,YO BD IS A BULLY..LOL,y,reporter
102125204947468288,#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB,n,NA
108213684840579072,Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk,n,NA
102228922984439808,mi correo me hace bullying.,n,NA
106446404502831104,"I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully",y,accuser
107251479236194305,apparently I'm a lil bully,y,bully
101767351455842304,This is what happens when you bully me... #karma http://yfrog.com/gybqalatj,y,victim
105977319037992960,Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo,y,reporter
101015852110983168,No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d,n,NA
101393050491822080,"@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.",y,reporter
105014949075632128,@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....,y,bully
105487773884096512,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/1DkKnHY,n,NA
108806690861883392,"New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw",n,NA
107482649341337601,"@Baaatista @brunorossin A @Chi_rangel tá me pentelhando mesmo. Isso é bullying, chama a polícia.",n,NA
